lnRX1,lnRX2,datetime,BTC,ETH,LINK,XRP,SOL,DOGE
-0.025704114,-0.015696263,1689120000,30368.9,1870.81,6.248,0.4707,21.928,0.06498
-0.031002715,-0.019891494,1689206400,31441.7,2004.78,7.128,0.8154,26.018,0.07042
0.014629328,0.020755533,1689292800,30293.3,1936.74,6.954,0.7177,26.671,0.06845
-0.003103526,-0.008615783,1689379200,30276.4,1930.4,6.914,0.7144,27.459,0.07193
0.003740891,0.004749501,1689465600,30216.8,1920.97,6.603,0.7463,27.404,0.06948
0.041997478,0.01803395,1689552000,30126.1,1910.37,7.185,0.737,26.79,0.0698
-0.006139406,-0.009204979,1689638400,29845.6,1896.46,6.911,0.7776,25.544,0.06862
0.044253578,0.032201445,1689724800,29895.5,1887.55,6.911,0.8193,26.298,0.07
-0.000452317,-0.016316112,1689811200,29791,1890.56,8.355,0.794,25.365,0.07056
-0.007412838,0.012168471,1689897600,29891.4,1890.84,8.127,0.7709,25.493,0.07318
0.007528475,-0.007731351,1689984000,29783.5,1865.6,7.878,0.7326,24.512,0.07044
-0.00147135,-0.006157527,1690070400,30070.8,1887.86,7.884,0.7379,24.752,0.07176
-0.06414997,-0.062111503,1690156800,29163.8,1849.04,7.581,0.7017,23.354,0.07417
-0.022945735,-0.044749352,1690243200,29216.3,1856.91,7.386,0.7084,23.264,0.08183
0.013886051,0.022422801,1690329600,29336,1870.98,7.737,0.7156,25.163,0.0779
-0.019208432,-0.008587965,1690416000,29209.7,1860.28,7.983,0.7136,25.08,0.07758
0.032232488,0.02355596,1690502400,29299.9,1873.39,7.767,0.7116,24.798,0.07714
-0.009483519,0.017345005,1690588800,29339.1,1879.85,7.839,0.712,25.159,0.0802
-0.018413324,-0.017578776,1690675200,29271.1,1860.76,7.55,0.7045,24.236,0.07798
-0.012662648,0.006975281,1690761600,29220.8,1855.39,7.546,0.6973,23.716,0.0778
-0.054230289,-0.069851893,1690848000,29701.2,1873.05,7.638,0.7066,24.045,0.07811
-0.007356524,-0.036839358,1690934400,29170.1,1839.07,7.348,0.6846,23.135,0.07418
-0.036669558,-0.064197104,1691020800,29180.2,1834.69,7.121,0.6627,22.634,0.07355
0.002731977,-0.036877487,1691107200,29101.1,1829.4,7.14,0.6353,22.792,0.07342
0.004241995,0.02271658,1691193600,29057.7,1835.5,7.226,0.6285,22.641,0.07569
-0.000277497,-0.02083501,1691280000,29075.9,1829.38,7.098,0.6239,23.182,0.07425
0.021162802,0.048233473,1691366400,29202.7,1828.18,7.326,0.6232,23.108,0.07352
0.026877018,0.040120946,1691452800,29759,1855.36,7.453,0.6415,24.205,0.07494
-0.030886933,-0.038729047,1691539200,29572.8,1854.7,7.677,0.6431,24.375,0.07539
0.011905635,0.019939059,1691625600,29443.7,1851.42,7.614,0.6329,24.614,0.07584
0.000343636,0.006130411,1691712000,29415.5,1848.04,7.488,0.6314,24.613,0.07569
-0.00014319,0.005510465,1691798400,29420.7,1849.14,7.441,0.6274,24.902,0.07667
-0.020335506,-0.041868785,1691884800,29293.3,1840.09,7.363,0.6252,24.216,0.07473
0.003624213,-0.015477908,1691971200,29419.5,1844.81,7.409,0.6339,25.175,0.07466
-0.016118671,-0.024267068,1692057600,29188.8,1828.28,7.037,0.6099,23.889,0.07085
-0.02333004,-0.026284327,1692144000,28714.4,1807.19,6.761,0.5887,22.811,0.06715
-0.110122445,-0.155666313,1692230400,26609.7,1681,6.183,0.5057,21.661,0.06098
-0.039274542,-0.063686393,1692316800,26042.1,1660.76,6.172,0.5058,21.336,0.0632
0.033258724,0.051685955,1692403200,26088.3,1668.69,6.176,0.5198,21.88,0.06375
0.011731503,-0.040011235,1692489600,26175.9,1684.16,6.216,0.5383,21.76,0.06379
0.007220503,0.007127883,1692576000,26115.4,1666.79,6.172,0.5239,21.187,0.06248
-0.004396527,0.001231827,1692662400,26044.4,1634.5,6.111,0.5206,20.572,0.06255
0.010848412,-0.014994286,1692748800,26419.2,1678.8,6.348,0.5298,21.717,0.06373
0.014437943,0.048824169,1692835200,26164.6,1660.22,6.08,0.5184,21.039,0.06303
0.01155039,0.021118822,1692921600,26051.7,1653.24,6.01,0.5255,20.409,0.06308
-0.006556651,0.000872593,1693008000,26004.3,1646.28,6.002,0.5227,20.272,0.06284
0.014745612,0.031787769,1693094400,26087.7,1657.59,6.025,0.5232,20.779,0.06313
0.005664097,0.03663467,1693180800,26106.5,1652.51,5.98,0.5227,20.549,0.06342
-0.048370728,-0.038862955,1693267200,27700.1,1728.51,6.19,0.5395,21.772,0.06636
0.011075116,0.004574195,1693353600,27290.4,1704.39,5.92,0.5279,20.807,0.06583
0.10869319,0.106296227,1693440000,25928,1645.27,5.873,0.5106,19.72,0.06376
-0.004070952,0.006154661,1693526400,25795.6,1628.19,5.937,0.4975,19.315,0.06384
0.02349965,0.01414217,1693612800,25855.8,1636.24,5.967,0.4985,19.48,0.06345
0.033568142,0.030063118,1693699200,25962.1,1635.02,6.025,0.5044,19.555,0.06313
0.004581984,-0.010814881,1693785600,25814,1630.09,6.009,0.5083,19.514,0.06323
0.00787343,0.040111561,1693872000,25779.7,1633.63,6.133,0.5051,20.257,0.064
-0.019633555,-0.054428217,1693958400,25747.4,1632.33,6.297,0.503,19.62,0.0636
-0.026241334,-0.048010226,1694044800,26240.7,1647.27,6.382,0.5046,19.9,0.06363
-0.004511464,-0.003644564,1694131200,25899.8,1635.78,6.275,0.5046,19.596,0.06369
-0.003124543,-0.015847136,1694217600,25892.6,1634.8,6.161,0.5035,19.425,0.06335
0.011175977,0.019983441,1694304000,25828.4,1616.47,6.012,0.4967,18.219,0.06126
0.046155164,0.082837094,1694390400,25150.4,1551.03,5.824,0.474,17.715,0.06044
-0.014998508,-0.019007674,1694476800,25825.8,1592.29,5.954,0.4799,17.904,0.06086
-0.078941468,-0.075857901,1694563200,26209.9,1606.68,6.014,0.4829,18.389,0.06121
-0.013929604,-0.04035488,1694649600,26510.3,1625.65,6.149,0.4888,18.835,0.06203
0.002176889,-0.005675379,1694736000,26591.1,1640.67,6.36,0.5001,19.136,0.06246
-0.044296981,-0.053891148,1694822400,26546.9,1633.68,6.275,0.4995,19.112,0.06209
-0.035350813,-0.018604389,1694908800,26514.2,1621.62,6.142,0.4922,18.798,0.06141
0.032705693,0.025640169,1694995200,26749.9,1635.63,6.56,0.5027,19.628,0.06195
-0.027205691,-0.022687858,1695081600,27196,1642.49,6.841,0.5134,20.019,0.06264
0.029371234,0.006984546,1695168000,27107.7,1621.6,6.902,0.5209,20.278,0.06259
0.022737226,0.06384959,1695254400,26552.6,1583,6.662,0.5068,19.442,0.06125
-0.002214469,0.003261377,1695340800,26566.7,1592.28,6.953,0.512,19.417,0.06148
-0.037575812,-0.059440629,1695427200,26563.1,1592.97,7.183,0.5073,19.472,0.06147
0.136156065,0.110684388,1695513600,26232.4,1579.99,6.969,0.5017,19.351,0.06064
0.02839018,0.018077712,1695600000,26290.5,1587.69,7.486,0.5051,19.381,0.0609
-0.01156696,-0.009769759,1695686400,26208.8,1593.3,7.353,0.5015,19.016,0.06059
-0.033426609,-0.038707013,1695772800,26359.6,1597.89,7.638,0.4992,19.12,0.06048
-0.081368893,-0.077994507,1695859200,27011.8,1652.13,7.805,0.5093,19.948,0.06148
0.006461631,0.01636706,1695945600,26890.9,1666.61,7.941,0.5211,20.26,0.06208
-0.025020663,-0.044503616,1696032000,26950.9,1670.18,8.185,0.5146,21.348,0.06203
-0.010350126,-0.022559727,1696118400,27981.4,1733.39,8.049,0.524,23.873,0.06317
0.018294914,0.033409132,1696204800,27477.6,1661.49,7.464,0.5119,23.366,0.06196
0.079365243,0.056472676,1696291200,27412,1656.18,7.404,0.5386,23.594,0.06132
-0.061843455,-0.045171754,1696377600,27759.8,1645.75,7.667,0.5323,23.106,0.06141
-0.017462179,-0.019189288,1696464000,27398.4,1611.23,7.463,0.5223,22.682,0.06083
0.002214038,0.005009057,1696550400,27916.3,1644.33,7.635,0.5251,23.391,0.06132
-0.026677821,-0.020859708,1696636800,27943,1633.18,7.521,0.5212,23.279,0.0614
0.048489684,0.028419202,1696723200,27901.2,1632.02,7.669,0.5172,23.204,0.0609
-0.009905664,0.010805305,1696809600,27578.3,1579.4,7.274,0.5023,22.077,0.05869
0.045661343,0.058075777,1696896000,27381.2,1566.89,7.257,0.4962,22.107,0.05907
-0.005009693,0.013730442,1696982400,26864.5,1566.07,7.387,0.4884,21.998,0.05847
0.020585719,0.044328836,1697068800,26744,1538.81,7.194,0.4828,21.274,0.05785
0.010562313,0.003365324,1697155200,26849.8,1551.55,7.252,0.4849,21.829,0.05836
-0.022723364,-0.030245955,1697241600,26836.3,1554.15,7.325,0.4862,21.983,0.05983
-0.00580354,0.010418,1697328000,27139.8,1557.25,7.42,0.4871,21.918,0.05929
0.032305373,0.026588863,1697414400,28486.3,1598.61,7.519,0.4973,23.939,0.05995
0.012168388,0.022132756,1697500800,28381.9,1563.99,7.318,0.4908,23.93,0.05899
0.025605615,0.024276919,1697587200,28307.1,1562.65,7.354,0.4874,23.408,0.05854
0.007194692,-0.002346249,1697673600,28696.9,1565.89,7.301,0.5193,24.91,0.05881
0.00462248,0.013639654,1697760000,29653,1603.14,7.567,0.5146,27.01,0.05987
0.05073679,0.046446128,1697846400,29895.4,1628.29,8.91,0.5205,29.312,0.06117
0.005974403,0.010128633,1697932800,29981.5,1662.83,10.182,0.5225,29.031,0.06167
0.006907756,0.021652071,1698019200,33074,1766.35,10.577,0.5476,31.902,0.06745
-0.008013279,-0.004826382,1698105600,33917,1784.31,10.372,0.5586,30.157,0.06661
-0.033457749,-0.030985926,1698192000,34487.7,1786.71,11.057,0.5551,32.446,0.06836
0.016768833,0.051641366,1698278400,34154,1803.3,10.93,0.5535,32.77,0.07189
-0.010461179,-0.004076189,1698364800,33893.1,1780.02,11.185,0.5432,31.739,0.06779
0.013101992,0.022644968,1698451200,34086.6,1776.76,10.922,0.5447,31.614,0.06903
0.004482625,-0.000210179,1698537600,34528.6,1795.49,11.088,0.5564,32.826,0.06939
-0.024660429,-0.032730795,1698624000,34483.8,1809.81,11.223,0.5786,34.958,0.06963
-0.052127388,-0.072273423,1698710400,34651.4,1815.67,11.359,0.5997,38.372,0.06826
0.006761048,0.018586361,1698796800,35437.4,1848.2,11.652,0.6091,41.204,0.06897
-0.027644257,-0.01279781,1698883200,34940.1,1800.68,11.013,0.6057,40.251,0.06793
0.011348979,0.022502986,1698969600,34700.4,1832.49,11.472,0.6124,39.497,0.06813
-0.014892493,-0.019336583,1699056000,35069.7,1856.08,11.508,0.6156,42.422,0.06914
-0.064512096,-0.07124366,1699142400,35025.5,1892.49,12.238,0.661,41.167,0.07111
0.014312113,0.016507884,1699228800,35057.4,1901.71,12.997,0.7153,42.181,0.07643
0.026262732,0.029061813,1699315200,35406.5,1885.79,13.053,0.6852,42.976,0.07341
-0.029556505,-0.030936282,1699401600,35626.7,1888.42,14.918,0.6876,43.142,0.0754
0.015420726,0.006734406,1699488000,36719.5,2122.92,14.609,0.667,45.305,0.07358
-0.004450581,0.005382599,1699574400,37330.4,2079.1,15.512,0.6599,56.679,0.07547
-0.016943991,-0.023026816,1699660800,37162.1,2054.52,16.484,0.6634,56.409,0.0785
0.027424453,0.022039013,1699747200,37085.5,2046.08,16.031,0.6618,56.315,0.07801
0.016853685,0.014995943,1699833600,36486.2,2055.18,14.37,0.6706,51.662,0.07455
-0.003437375,-0.008264319,1699920000,35559,1980.11,13.96,0.6294,56.849,0.07247
-0.021274108,-0.030508382,1700006400,37885.6,2059.29,15.034,0.6482,65.506,0.07629
-0.01908518,-0.007062414,1700092800,36176,1962.13,13.871,0.612,57.842,0.07949
-0.007012279,-0.010537969,1700179200,36621.9,1961.21,13.704,0.6133,58.49,0.08645
0.000618764,-0.00339256,1700265600,36580.9,1963.19,13.751,0.611,58.581,0.08032
0.024135708,0.028295344,1700352000,37375.9,2012.46,14.911,0.626,61.099,0.0805
-0.058808253,-0.067261579,1700438400,37462.5,2022.41,14.488,0.6122,56.603,0.07774
0.028921195,0.027584128,1700524800,35737,1933.44,13.361,0.5786,51.682,0.07176
0.012938779,0.016533102,1700611200,37413.4,2063.91,14.213,0.6113,57.579,0.07574
-0.029374821,-0.041895769,1700697600,37294.3,2062.68,14.402,0.6211,56.537,0.0762
-0.025058211,-0.032288155,1700784000,37706.3,2081.16,14.479,0.6212,56.869,0.07816
0.021668673,0.035496038,1700870400,37766.6,2082.87,14.766,0.6227,58.83,0.07895
0.001385529,0.010680186,1700956800,37437.9,2061.97,14.763,0.6159,57.593,0.07865
-0.02086132,-0.026439079,1701043200,37234.3,2027.57,14.181,0.6038,55.03,0.07883
0.050813799,0.0556207,1701129600,37812.1,2048.2,14.525,0.6105,58.183,0.08087
-0.08203749,-0.067908892,1701216000,37837.1,2028.41,14.513,0.6091,59.324,0.08047
-0.015161083,-0.020087615,1701302400,37716.8,2051.76,14.407,0.6065,59.309,0.08347
-0.015147013,-0.021329938,1701388800,38660,2086.99,14.991,0.6129,59.75,0.08385
-0.040805674,-0.045007338,1701475200,39435,2165.28,15.999,0.6213,63.684,0.08623
-0.123792321,-0.122664912,1701561600,39979.7,2193.24,15.721,0.6236,63.015,0.08574
0.030014741,0.0494244,1701648000,41993.1,2243.66,15.825,0.625,61.671,0.09197
-0.062966677,-0.119231533,1701734400,44081.7,2293.97,15.73,0.6216,61.061,0.09439
-0.004204813,-0.06168203,1701820800,43774.8,2233.29,15.274,0.6405,61.878,0.095
0.010586928,0.027802043,1701907200,43296,2357.04,15.71,0.6438,67.806,0.09595
0.026581116,0.023016906,1701993600,44209.5,2360.82,16.945,0.6729,74.98,0.10174
0.039984821,0.042677897,1702080000,43734.3,2342.4,16.209,0.6587,72.368,0.09856
-0.047476939,-0.059029034,1702166400,43810,2353.97,16.38,0.6622,74.907,0.10197
0.019243941,0.033127922,1702252800,41271,2225.56,14.769,0.6189,70.286,0.09413
-0.058356715,-0.089643655,1702339200,41515,2204.7,14.533,0.6197,68.644,0.09385
0.054238561,0.054704876,1702425600,42875,2261.44,14.775,0.6277,70.668,0.09647
-0.037452812,-0.02985697,1702512000,43032.4,2316.54,15.381,0.6321,75.751,0.09837
0.0082592,0.007740639,1702598400,41968,2221.71,14.288,0.6158,72.552,0.09305
0.0284136,0.033906952,1702684800,42287.4,2229.64,14.33,0.6207,73.737,0.09715
-0.040243916,-0.035011294,1702771200,41396.5,2197.93,14.031,0.6107,70.902,0.09299
0.018839208,0.003248699,1702857600,42671.7,2220.48,14.672,0.6127,74.429,0.09215
-0.003635029,-0.018606914,1702944000,42298.3,2179.02,14.104,0.6048,73.04,0.09025
-0.011528943,-0.080029009,1703030400,43708.9,2203.95,14.262,0.6174,82.243,0.09158
-0.020004782,-0.039319309,1703116800,43896.3,2241.35,15.318,0.6246,93.927,0.09509
0.013927434,0.038616512,1703203200,43999.2,2326.53,15.496,0.6251,97.962,0.09505
0.014932715,0.011814661,1703289600,43725.2,2309.86,15.695,0.62,107.965,0.09353
0.073759519,0.097027125,1703376000,43008.4,2265.43,15.279,0.6129,112.571,0.09176
0.002326783,-0.02869175,1703462400,43611.9,2273.07,15.601,0.6467,120.942,0.09445
-0.064867407,-0.066060625,1703548800,42538.5,2232.44,15.108,0.6225,112.543,0.09143
0.021922922,0.00930927,1703635200,43453.8,2380.31,16.728,0.6349,107.095,0.09378
-0.025107787,-0.032929397,1703721600,42600.1,2345.96,16.022,0.6352,101.913,0.0918
0.005491892,0.016397967,1703808000,42095.1,2300.6,15.552,0.6232,106.225,0.09103
0.001462268,0.000869668,1703894400,42174.2,2293.26,15.18,0.6212,101.971,0.09007
0.047654016,0.029384511,1703980800,42314,2283.85,14.952,0.6157,101.778,0.08957
-0.007762154,-0.025626684,1704067200,44230.2,2354.62,15.563,0.6303,110.047,0.09209
-0.030188193,-0.011081941,1704153600,44979.8,2356.93,15.18,0.625,106.83,0.09115
-0.003317849,-0.002770186,1704240000,42849.5,2210.39,14.147,0.5822,98.519,0.08197
-0.034314635,-0.072462438,1704326400,44143.8,2267.85,14.526,0.5868,104.975,0.084
-0.023735252,-0.082459412,1704412800,44145.4,2268.93,14.091,0.5756,99.874,0.08266
-0.065612184,-0.064808879,1704499200,43956.7,2240.36,13.432,0.5679,93.799,0.08058
-0.169793753,-0.17377599,1704585600,43916.9,2220.87,13.15,0.5511,89.414,0.07821
-0.012872236,0.003805911,1704672000,46972.7,2331.11,14.14,0.5776,97.901,0.08134
0.018792211,0.022059877,1704758400,46114,2344.44,13.712,0.5669,99.347,0.07923
-0.101640482,-0.147163477,1704844800,46662.9,2585.82,15.077,0.6011,102.063,0.08309
0.002807392,0.016741844,1704931200,46337.8,2618.59,15.02,0.602,99.928,0.08457
-0.074288651,-0.087464889,1705017600,42788.9,2523.3,14.157,0.5698,92.153,0.08008
0.080451961,0.125274742,1705104000,42846.4,2578.5,14.35,0.5748,95.836,0.08093
-0.000275976,-0.000141718,1705190400,41734.9,2474.36,14.765,0.5765,93.83,0.08003
0.007227344,-0.00197838,1705276800,42515,2512.21,15.185,0.5757,94.359,0.08108
-0.037149379,-0.070820858,1705363200,43133,2587.4,15.269,0.5758,97.637,0.08136
0.055043605,0.086897878,1705449600,42783.4,2530.62,15.761,0.5688,102.155,0.0806
0.006222977,0.06822874,1705536000,41323.1,2471.29,14.653,0.5521,94.389,0.07809
0.012164865,0.013531352,1705622400,41662.2,2492.46,16.121,0.5443,93.596,0.07858
-0.021053342,-0.036058784,1705708800,41691.8,2472.27,15.782,0.5535,92.9,0.08776
-0.014805715,-0.005819064,1705795200,41580,2457.02,15.396,0.5465,91.105,0.08547
-0.022070958,-0.04013574,1705881600,39567,2314.33,14.593,0.5276,83.883,0.08055
-0.00816867,-0.039656446,1705968000,39890,2241.67,14.292,0.518,84.325,0.07817
-0.00981846,-0.028486392,1706054400,40078.7,2234.62,14.237,0.5181,88.744,0.07904
-0.033441771,-0.00916545,1706140800,39953.3,2218.02,13.741,0.5138,86.886,0.07793
-0.000875967,0.007254665,1706227200,41806.4,2266.72,14.184,0.532,92.261,0.07984
0.003396943,0.006951146,1706313600,42102.2,2266.99,14.338,0.5301,94.238,0.0801
0.045761001,0.069419782,1706400000,42021.2,2256,14.475,0.5239,95.948,0.07879
-0.000665972,-0.015088012,1706486400,43287.7,2316.52,15.001,0.5348,101.623,0.08135
0.017504281,0.045213237,1706572800,42918.3,2341.95,15.476,0.5106,101.371,0.0797
0.051085855,0.042659664,1706659200,42560.5,2282,15.424,0.5031,96.912,0.0787
-0.001330417,-0.017656247,1706745600,43072.6,2303.33,17.191,0.5056,97.775,0.07933
-0.001089331,0.000336995,1706832000,43182,2307.99,17.822,0.5102,100.559,0.07925
-0.034887735,-0.041595129,1706918400,42992.4,2295.42,17.66,0.5186,97.915,0.07872
-0.043223054,-0.062658563,1707004800,42570.3,2288.66,18.15,0.5029,95.451,0.07828
-0.032110901,-0.054175106,1707091200,42692.9,2300.83,19.156,0.5065,95.605,0.07831
0.046361845,0.071785646,1707177600,43079.1,2371.74,18.289,0.5048,96.856,0.07849
0.016424835,0.066598559,1707264000,44326.2,2424.22,18.809,0.5136,101.135,0.08013
0.011495766,0.031475148,1707350400,45269.1,2418.76,18.2,0.5144,102.742,0.07986
0.018273487,0.096755153,1707436800,47116.1,2485.24,18.469,0.526,106.921,0.08157
-0.020173372,-0.013460693,1707523200,47732.6,2499.2,19.08,0.5239,108.976,0.08141
0.080658936,0.169382948,1707609600,48303.4,2506.1,20.153,0.526,107.471,0.08123
0.038297307,-0.026276575,1707696000,49943.6,2660.91,20.472,0.5317,111.737,0.08229
-0.008203732,-0.015162997,1707782400,49696.4,2640.83,19.879,0.525,112.539,0.0811
-0.003087338,0.03572527,1707868800,51823.2,2776.14,20.26,0.538,117.092,0.08558
-0.020726665,-0.026337929,1707955200,51898.5,2824.54,19.952,0.5625,113.598,0.08534
-0.009991348,0.009583991,1708041600,52148.6,2803.69,19.566,0.5646,110.392,0.08595
0.005908359,0.030919433,1708128000,51679.4,2787.43,20.046,0.55,109.008,0.08361
-0.058420146,-0.10520617,1708214400,52175.9,2883.58,20.137,0.5577,112.345,0.08523
-0.002592509,0.008506646,1708300800,51813.8,2946.55,19.848,0.563,111.658,0.08949
0.077518996,0.120051034,1708387200,52297.4,3017.21,19.296,0.5628,108.418,0.08618
0.038072699,0.053628315,1708473600,51877.8,2969.65,18.598,0.5495,105.113,0.08462
-0.003164887,-0.003115891,1708560000,51316.9,2972.8,18.14,0.5413,101.805,0.08417
-0.005915676,-0.014605693,1708646400,50771.9,2923.35,17.954,0.5345,99.973,0.08457
-0.014078074,-0.009313303,1708732800,51602.1,2994.39,18.549,0.5453,104.114,0.08622
-0.00141412,-0.030163382,1708819200,51764.9,3115.24,18.741,0.5431,103.569,0.08618
-0.012182244,0.000790976,1708905600,54511.6,3178.6,19.106,0.5512,110.034,0.08933
-0.007394611,-0.008247459,1708992000,57074.5,3244.98,19.047,0.5869,108.45,0.09768
-0.00905846,-0.006883853,1709078400,62487.9,3387.07,19.454,0.5755,119.425,0.11596
0.030348944,0.078351547,1709164800,61203.3,3343.15,19.297,0.5872,125.769,0.11743
-0.015802205,-0.027623389,1709251200,62430.6,3435.82,20.081,0.6019,129.456,0.13953
0.009990358,0.005727203,1709337600,62039.9,3424.43,21.427,0.6449,130.184,0.14219
0.027311064,0.044898883,1709424000,63178.5,3491.77,20.53,0.6272,130.304,0.15365
-0.028551144,-0.043411973,1709510400,68296.4,3629.72,20.44,0.6484,133.45,0.18218
0.034723226,0.084758618,1709596800,63747.4,3555.43,18.978,0.5915,125.358,0.15302
-0.00124851,0.014393439,1709683200,66128.1,3822.36,20.107,0.6128,130.916,0.15797
0.019195019,0.040267675,1709769600,66870,3871.69,20.117,0.628,143.997,0.15781
0.001784239,0.01318943,1709856000,68180.2,3886.04,19.721,0.6204,144.879,0.16467
-0.005744066,-0.024760302,1709942400,68360.1,3908.15,19.997,0.6206,144.424,0.17901
-0.008201003,-0.018137389,1710028800,69001.8,3881.22,21.703,0.6086,144.497,0.17007
-0.010310192,-0.012481172,1710115200,72153.8,4070.52,21.316,0.7243,149.062,0.18236
-0.021945041,-0.022868606,1710201600,71503.2,3984.18,20.724,0.6886,151.201,0.16827
-0.00583675,0.006688803,1710288000,73127.6,4008.76,20.77,0.6898,164.055,0.16911
-0.107858525,-0.137388471,1710374400,71455.5,3884.99,20.909,0.6698,176.851,0.17742
0.014731721,-0.021312577,1710460800,69552.2,3745,19.648,0.6348,184.155,0.1637
0.017754913,0.026709514,1710547200,65351,3525.58,18.13,0.6036,182.184,0.14261
-0.004679641,0.005300364,1710633600,68447.9,3646.99,18.68,0.6198,201.962,0.15439
0.004592771,0.023432035,1710720000,67660,3523.43,18.319,0.6457,196.143,0.14362
-0.007014371,-0.005273886,1710806400,61974.1,3161,16.816,0.585,169.917,0.12887
0.009255321,0.023091832,1710892800,67876.4,3517.8,18.425,0.6112,191.916,0.15223
-0.062925038,-0.117118937,1710979200,65539.9,3495.16,18.468,0.6412,179.535,0.15549
-0.010657717,-0.011478292,1711065600,63826,3339,18.38,0.6119,175.257,0.15304
-0.024407805,-0.044272534,1711152000,64020.3,3330.96,18.078,0.6172,172.725,0.16202
0.037373081,0.084865901,1711238400,67260.9,3457.16,18.538,0.6333,184.019,0.1766
-0.025126291,-0.019052935,1711324800,69920.5,3592.94,19.396,0.6408,189.181,0.17539
0.012941896,0.020764831,1711411200,70044.1,3589.64,20.023,0.6323,190.623,0.18245
0.003767965,0.019295861,1711497600,69532.6,3504.99,19.315,0.6123,186.448,0.1907
-0.008659262,-0.006485907,1711584000,70838.7,3563.99,19.172,0.6252,189.852,0.22022
-0.006033686,-0.011274398,1711670400,69903.6,3512.46,18.989,0.6308,192.2,0.21319
0.008421535,0.013576179,1711756800,69642.1,3508.66,18.953,0.6217,194.351,0.19929
-0.010364142,0.024172498,1711843200,71363,3648.79,19.193,0.6297,202.678,0.22024
-0.052232231,-0.037575332,1711929600,69700,3506.52,18.377,0.6115,192.355,0.20513
0.026035503,0.045015918,1712016000,65505.3,3280.76,17.97,0.5858,181.679,0.1826
0.001919711,0.003192111,1712102400,65971.9,3313.29,17.699,0.5746,185.173,0.17535
0.100580266,0.050106497,1712188800,68489.9,3329.65,17.799,0.5937,184.123,0.18006
0.013356622,0.031819393,1712275200,67825.7,3319.66,17.34,0.5872,174.45,0.17733
0.00858784,-0.004156619,1712361600,68901.6,3353.15,17.572,0.5932,178.768,0.18585
0.025253991,-0.029030947,1712448000,69362.7,3455.99,17.922,0.5948,179.615,0.19902
-0.104390239,-0.08637868,1712534400,71678.4,3697.6,18.116,0.6152,180.822,0.20277
0.002303586,0.039516492,1712620800,69189.3,3508.45,17.372,0.6145,172.558,0.18927
-0.026063774,-0.106409162,1712707200,70681.7,3547.64,17.431,0.6176,173.438,0.1999
0.00513251,-0.026542393,1712793600,70055.7,3504.43,17.566,0.6089,172.497,0.19393
0.015500175,0.023937967,1712880000,67136.4,3238.3,15.151,0.5469,153.162,0.17406
-0.035153122,-0.095357128,1712966400,63939.7,3005.46,13.28,0.4786,138.467,0.15256
0.006214108,0.030167062,1713052800,65615.9,3153.16,14.084,0.5029,151.187,0.16197
-0.034566764,-0.039037047,1713139200,63392.7,3100.75,13.573,0.4973,138.442,0.16115
-0.020635997,-0.058681538,1713225600,63765,3082.85,13.456,0.496,136.183,0.15594
0.048256025,0.060697188,1713312000,61254.5,2983.25,13.124,0.4947,131.781,0.14747
-0.005681587,0.001514708,1713398400,63445,3062.85,13.879,0.5022,141.957,0.15215
-0.019284452,-0.008317628,1713484800,63787.4,3054.91,13.936,0.5027,142.444,0.15627
-0.006480664,-0.017455983,1713571200,64897.2,3154.31,14.947,0.5285,151.155,0.16251
0.022228698,0.032535346,1713657600,64912.6,3145.73,15.091,0.5243,148.734,0.15815
-0.007552884,-0.0066337,1713744000,66778,3198.66,15.434,0.5558,156.881,0.16115
0.017132591,0.006887944,1713830400,66386.3,3218.04,15.169,0.5443,154.723,0.15972
0.00937308,-0.000935121,1713916800,64250,3138.84,14.526,0.5271,147.701,0.1513
-0.008736947,-0.005538857,1714003200,64478.8,3154.44,14.58,0.5251,144.786,0.15123
-0.005732438,-0.012831034,1714089600,63748.8,3129.98,14.483,0.5257,139.202,0.14792
-0.013254511,-0.028031062,1714176000,63421,3253.97,14.258,0.5176,141.242,0.14767
0.029530524,0.036850243,1714262400,63088.3,3262.28,13.797,0.5099,137.922,0.14659
0.035599102,0.028382835,1714348800,63842.4,3215.27,14.066,0.5147,137.725,0.14334
-0.009033302,-0.006965037,1714435200,60651.2,3012.58,13.123,0.5004,126.685,0.13329
-0.009743118,8.13E-05,1714521600,58307.6,2970.61,13.34,0.5173,134.541,0.13014
-0.021858586,-0.015705203,1714608000,59036.7,2984.8,13.584,0.5178,137.538,0.13188
-0.00593252,-0.012123407,1714694400,62853.7,3100.83,14.084,0.5312,143.607,0.14597
0.001372765,0.0063446,1714780800,63864.2,3115.46,14.307,0.5299,146.007,0.16005
-0.015897396,-0.025553828,1714867200,63988,3135.24,14.362,0.5292,145.673,0.16089
-0.003946159,-0.007836701,1714953600,63142.8,3061.5,14.478,0.5398,152.784,0.15642
0.00498462,0.011349759,1715040000,62296,3004.55,13.992,0.5242,148.011,0.14997
0.011672398,-0.005631515,1715126400,61157.9,2972.93,13.892,0.5168,142.118,0.14311
-0.010277342,0.007314094,1715212800,63050.1,3034.75,14.226,0.5206,152.459,0.15211
-0.005881867,-0.01696982,1715299200,60778.1,2908.85,13.552,0.5019,145.966,0.14381
0.010082877,0.024039393,1715385600,60809.2,2911.27,13.299,0.5057,145.355,0.143
0.014745853,0.019300328,1715472000,61455.8,2927.73,13.551,0.4989,143.364,0.14111
